stamp,aeb_switch,aeb_state,aeb_direction,aeb_fcn_state
3034970486960,1,2,0,0
3034990579912,1,2,0,0
3035010423120,1,2,0,0
3035031812464,1,2,0,0
3035050724788,1,2,0,0
3035070457104,1,2,0,0
3035090566560,1,2,0,0
3035110508900,1,2,0,0
3035134581184,1,2,0,0
3035150464768,1,2,0,0
3035170485760,1,2,0,0
3035191414604,1,2,0,0
3035210398904,1,2,0,0
3035244854048,1,2,0,0
3035250432088,1,2,0,0
3035270730548,1,2,0,0
3035291386528,1,2,0,0
3035310349476,1,2,0,0
3035337008176,1,2,0,0
3035351068856,1,2,0,0
3035370599764,1,2,0,0
3035390759280,1,2,0,0
3035410375168,1,2,0,0
3035435005916,1,2,0,0
3035450439760,1,2,0,0
3035470603456,1,2,0,0
3035490778496,1,2,0,0
3035510356008,1,2,0,0
3035537184048,1,2,0,0
3035550379648,1,2,0,0
3035571088080,1,2,0,0
3035590940488,1,2,0,0
3035611349844,1,2,0,0
3035630447288,1,2,0,0
3035650597136,1,2,0,0
3035671511176,1,2,0,0
3035690429536,1,2,0,0
3035710316288,1,2,0,0
3035730384532,1,2,0,0
3035750527872,1,2,0,0
3035770524608,1,2,0,0
3035790577520,1,2,0,0
3035810350936,1,2,0,0
3035830386984,1,2,0,0
3035850463320,1,2,0,0
3035870535020,1,2,0,0
3035890884552,1,2,0,0
3035910371040,1,2,0,0
3035930343852,1,2,0,0
3035950496400,1,2,0,0
3035970679276,1,2,0,0
3035990475304,1,2,0,0
3036010355216,1,2,0,0
3036031305828,1,2,0,0
3036050477492,1,2,0,0
3036070694988,1,2,0,0
3036090664120,1,2,0,0
3036110352116,1,2,0,0
3036130323548,1,2,0,0
3036150575516,1,2,0,0
3036170743916,1,2,0,0
3036190462256,1,2,0,0
3036210372760,1,2,0,0
3036230377920,1,2,0,0
3036250442208,1,2,0,0
3036271064880,1,2,0,0
3036290408432,1,2,0,0
3036310471524,1,2,0,0
3036330309524,1,2,0,0
3036351089376,1,2,0,0
3036370626504,1,2,0,0
3036390482020,1,2,0,0
3036410369760,1,2,0,0
3036430365056,1,2,0,0
3036450523060,1,2,0,0
3036470624588,1,2,0,0
3036491204220,1,2,0,0
3036510555776,1,2,0,0
3036530379992,1,2,0,0
3036550464800,1,2,0,0
3036571103104,1,2,0,0
3036590479344,1,2,0,0
3036610352432,1,2,0,0
3036630422324,1,2,0,0
3036650470688,1,2,0,0
3036670638832,1,2,0,0
3036690422164,1,2,0,0
3036710569552,1,2,0,0
3036730363592,1,2,0,0
3036750562940,1,2,0,0
3036770775040,1,2,0,0
3036790446520,1,2,0,0
3036810387892,1,2,0,0
3036830408776,1,2,0,0
3036850431344,1,2,0,0
3036870777560,1,2,0,0
3036891425388,1,2,0,0
3036910313500,1,2,0,0
3036931343484,1,2,0,0
3036950526108,1,2,0,0
3036971103612,1,2,0,0
3036990383652,1,2,0,0
3037010519784,1,2,0,0
3037030347612,1,2,0,0
3037051240356,1,2,0,0
3037070440704,1,2,0,0
3037090790192,1,2,0,0
3037111649296,1,2,0,0
3037130346400,1,2,0,0
3037150461016,1,2,0,0
3037170496584,1,2,0,0
3037190521656,1,2,0,0
3037210407676,1,2,0,0
3037230388108,1,2,0,0
3037251703428,1,2,0,0
3037271555684,1,2,0,0
3037290612672,1,2,0,0
3037310457256,1,2,0,0
3037330358400,1,2,0,0
3037350435860,1,2,0,0
3037371020128,1,2,0,0
3037390435504,1,2,0,0
3037410478792,1,2,0,0
3037430372156,1,2,0,0
3037453300172,1,2,0,0
3037470597500,1,2,0,0
3037491346556,1,2,0,0
3037510404520,1,2,0,0
3037530281492,1,2,0,0
3037551471332,1,2,0,0
3037570599476,1,2,0,0
3037590738504,1,2,0,0
3037610420784,1,2,0,0
3037630301860,1,2,0,0
3037654757084,1,2,0,0
3037670615900,1,2,0,0
3037690637516,1,2,0,0
3037710434252,1,2,0,0
3037730371500,1,2,0,0
3037752829028,1,2,0,0
3037770541708,1,2,0,0
3037790387404,1,2,0,0
3037810327988,1,2,0,0
3037830439632,1,2,0,0
3037855679924,1,2,0,0
3037870423284,1,2,0,0
3037890435244,1,2,0,0
3037910334044,1,2,0,0
3037930375192,1,2,0,0
3037953118952,1,2,0,0
3037970582456,1,2,0,0
3037990392192,1,2,0,0
3038010387724,1,2,0,0
3038030378680,1,2,0,0
3038056239624,1,2,0,0
3038070461904,1,2,0,0
3038090906064,1,2,0,0
3038111316584,1,2,0,0
3038130264676,1,2,0,0
3038154657748,1,2,0,0
3038170726400,1,2,0,0
3038190444072,1,2,0,0
3038210307760,1,2,0,0
3038230363748,1,2,0,0
3038260825468,1,2,0,0
3038271147520,1,2,0,0
3038290732720,1,2,0,0
3038311420376,1,2,0,0
3038330372076,1,2,0,0
3038355092508,1,2,0,0
3038370528560,1,2,0,0
3038390583792,1,2,0,0
3038410337404,1,2,0,0
3038430404180,1,2,0,0
3038458351136,1,2,0,0
3038470593868,1,2,0,0
3038490902812,1,2,0,0
3038511419964,1,2,0,0
3038530355164,1,2,0,0
3038555458432,1,2,0,0
3038570571308,1,2,0,0
3038590434416,1,2,0,0
3038610378172,1,2,0,0
3038630443516,1,2,0,0
3038650865116,1,2,0,0
3038670558980,1,2,0,0
3038690699556,1,2,0,0
3038710298876,1,2,0,0
3038731344252,1,2,0,0
3038750481016,1,2,0,0
3038770456496,1,2,0,0
3038790397952,1,2,0,0
3038810433592,1,2,0,0
3038830370444,1,2,0,0
3038850454604,1,2,0,0
3038870560248,1,2,0,0
3038891302940,1,2,0,0
3038910371248,1,2,0,0
3038930377988,1,2,0,0
3038950488720,1,2,0,0
3038970377548,1,2,0,0
3038990875404,1,2,0,0
3039010492760,1,2,0,0
3039030443660,1,2,0,0
3039050476288,1,2,0,0
3039070537532,1,2,0,0
3039091395504,1,2,0,0
3039110400824,1,2,0,0
3039130393760,1,2,0,0
3039150607980,1,2,0,0
3039170783696,1,2,0,0
3039191478148,1,2,0,0
3039210588628,1,2,0,0
3039230303176,1,2,0,0
3039250484260,1,2,0,0
3039270654408,1,2,0,0
3039291561524,1,2,0,0
3039310803536,1,2,0,0
3039330315952,1,2,0,0
3039350477404,1,2,0,0
3039370438692,1,2,0,0
3039390466392,1,2,0,0
3039410399364,1,2,0,0
3039430434908,1,2,0,0
3039450529388,1,2,0,0
3039470672120,1,2,0,0
3039490960088,1,2,0,0
3039511345316,1,2,0,0
3039530413404,1,2,0,0
3039550521492,1,2,0,0
3039570521448,1,2,0,0
3039590642520,1,2,0,0
3039610395564,1,2,0,0
3039630380948,1,2,0,0
3039650500628,1,2,0,0
3039670875372,1,2,0,0
3039691420212,1,2,0,0
3039710461452,1,2,0,0
3039730402700,1,2,0,0
3039750431656,1,2,0,0
3039770569276,1,2,0,0
3039790465292,1,2,0,0
3039810427232,1,2,0,0
3039830408732,1,2,0,0
3039850477084,1,2,0,0
3039871949364,1,2,0,0
3039891531968,1,2,0,0
3039910314764,1,2,0,0
3039930453476,1,2,0,0
3039950463484,1,2,0,0
