stamp,aeb_switch,aeb_state,aeb_direction,aeb_fcn_state
2490410319948,1,2,0,0
2490430372872,1,2,0,0
2490450432484,1,2,0,0
2490470576496,1,2,0,0
2490490440700,1,2,0,0
2490510497772,1,2,0,0
2490530488216,1,2,0,0
2490550448180,1,2,0,0
2490571009632,1,2,0,0
2490590461856,1,2,0,0
2490610383544,1,2,0,0
2490630338444,1,2,0,0
2490650433488,1,2,0,0
2490670522216,1,2,0,0
2490690453628,1,2,0,0
2490710341416,1,2,0,0
2490730469184,1,2,0,0
2490750352660,1,2,0,0
2490770490388,1,2,0,0
2490790589672,1,2,0,0
2490810400184,1,2,0,0
2490830355328,1,2,0,0
2490850455940,1,2,0,0
2490870431228,1,2,0,0
2490890478908,1,2,0,0
2490910377816,1,2,0,0
2490930376684,1,2,0,0
2490950362128,1,2,0,0
2490970699520,1,2,0,0
2490991504840,1,2,0,0
2491010385760,1,2,0,0
2491030407428,1,2,0,0
2491050447012,1,2,0,0
2491070613196,1,2,0,0
2491090473684,1,2,0,0
2491110287196,1,2,0,0
2491130370340,1,2,0,0
2491150661912,1,2,0,0
2491171726904,1,2,0,0
2491190742792,1,2,0,0
2491210339556,1,2,0,0
2491230320472,1,2,0,0
2491250412700,1,2,0,0
2491270704040,1,2,0,0
2491290502112,1,2,0,0
2491310306228,1,2,0,0
2491330338904,1,2,0,0
2491350371176,1,2,0,0
2491370499256,1,2,0,0
2491390504296,1,2,0,0
2491410372972,1,2,0,0
2491430393024,1,2,0,0
2491450397372,1,2,0,0
2491470432488,1,2,0,0
2491490466652,1,2,0,0
2491510335216,1,2,0,0
2491530410040,1,2,0,0
2491550305988,1,2,0,0
2491570579340,1,2,0,0
2491590610324,1,2,0,0
2491610335536,1,2,0,0
2491630349436,1,2,0,0
2491650349340,1,2,0,0
2491670527240,1,2,0,0
2491690483228,1,2,0,0
2491710399112,1,2,0,0
2491730351952,1,2,0,0
2491750352792,1,2,0,0
2491771832300,1,2,0,0
2491791408976,1,2,0,0
2491810336664,1,2,0,0
2491830412188,1,2,0,0
2491850349832,1,2,0,0
2491870438744,1,2,0,0
2491890414972,1,2,0,0
2491910491576,1,2,0,0
2491930453392,1,2,0,0
2491951356788,1,2,0,0
2491970405672,1,2,0,0
2491990791240,1,2,0,0
2492011360720,1,2,0,0
2492030384432,1,2,0,0
2492051375112,1,2,0,0
2492070381576,1,2,0,0
2492090507996,1,2,0,0
2492110461368,1,2,0,0
2492130599384,1,2,0,0
2492150369340,1,2,0,0
2492170450636,1,2,0,0
2492190518072,1,2,0,0
2492210447656,1,2,0,0
2492230310708,1,2,0,0
2492250397224,1,2,0,0
2492270585044,1,2,0,0
2492290617912,1,2,0,0
2492310303392,1,2,0,0
2492330429800,1,2,0,0
2492350420128,1,2,0,0
2492370572256,1,2,0,0
2492390424660,1,2,0,0
2492410378140,1,2,0,0
2492430341740,1,2,0,0
2492450321340,1,2,0,0
2492470420832,1,2,0,0
2492490438604,1,2,0,0
2492510373220,1,2,0,0
2492532429368,1,2,0,0
2492550374884,1,2,0,0
2492570472568,1,2,0,0
2492590510384,1,2,0,0
2492610346768,1,2,0,0
2492630368600,1,2,0,0
2492650422916,1,2,0,0
2492670513576,1,2,0,0
2492690537460,1,2,0,0
2492710348084,1,2,0,0
2492732232452,1,2,0,0
2492750419728,1,2,0,0
2492770521328,1,2,0,0
2492790603672,1,2,0,0
2492810370632,1,2,0,0
2492830881744,1,2,0,0
2492851316616,1,2,0,0
2492870569588,1,2,0,0
2492890590620,1,2,0,0
2492911340732,1,2,0,0
2492934256504,1,2,0,0
2492950427540,1,2,0,0
2492970699924,1,2,0,0
2492990435524,1,2,0,0
2493010513760,1,2,0,0
2493032723684,1,2,0,0
2493050351480,1,2,0,0
2493070366440,1,2,0,0
2493090570916,1,2,0,0
2493122584144,1,2,0,0
2493136147608,1,2,0,0
2493150361684,1,2,0,0
2493170443260,1,2,0,0
2493190999012,1,2,0,0
2493210346000,1,2,0,0
2493234636688,1,2,0,0
2493250397596,1,2,0,0
2493270458396,1,2,0,0
2493290471988,1,2,0,0
2493310349100,1,2,0,0
2493338061864,1,2,0,0
2493350367492,1,2,0,0
2493370534524,1,2,0,0
2493390559736,1,2,0,0
2493410383672,1,2,0,0
2493434828872,1,2,0,0
2493450446328,1,2,0,0
2493470529224,1,2,0,0
2493490910536,1,2,0,0
2493511531280,1,2,0,0
2493537402312,1,2,0,0
2493550653952,1,2,0,0
2493570658452,1,2,0,0
2493591435656,1,2,0,0
2493610439488,1,2,0,0
2493634740020,1,2,0,0
2493650403608,1,2,0,0
2493670963696,1,2,0,0
2493690558988,1,2,0,0
2493710388840,1,2,0,0
2493737891680,1,2,0,0
2493750348840,1,2,0,0
2493770487468,1,2,0,0
2493790516440,1,2,0,0
2493810441056,1,2,0,0
2493834689384,1,2,0,0
2493850324904,1,2,0,0
2493870594912,1,2,0,0
2493890420024,1,2,0,0
2493910373768,1,2,0,0
2493930553528,1,2,0,0
2493950374280,1,2,0,0
2493970754756,1,2,0,0
2493991026144,1,2,0,0
2494011376656,1,2,0,0
2494030433284,1,2,0,0
2494050515416,1,2,0,0
2494070606820,1,2,0,0
2494090754332,1,2,0,0
2494110357360,1,2,0,0
2494130325304,1,2,0,0
2494150357900,1,2,0,0
2494171580928,1,2,0,0
2494190581672,1,2,0,0
2494210366264,1,2,0,0
2494230327404,1,2,0,0
2494250552768,1,2,0,0
2494270568788,1,2,0,0
2494290413956,1,2,0,0
2494310356328,1,2,0,0
2494330371100,1,2,0,0
2494350421224,1,2,0,0
2494370316072,1,2,0,0
2494390549276,1,2,0,0
2494410477448,1,2,0,0
2494430369788,1,2,0,0
2494450369208,1,2,0,0
2494470496584,1,2,0,0
2494490422524,1,2,0,0
2494510410808,1,2,0,0
2494530484000,1,2,0,0
2494550359400,1,2,0,0
2494570739728,1,2,0,0
2494590499380,1,2,0,0
2494610302440,1,2,0,0
2494631042300,1,2,0,0
2494650381780,1,2,0,0
2494670504784,1,2,0,0
2494690643568,1,2,0,0
2494711333584,1,2,0,0
2494730432484,1,2,0,0
2494750364512,1,2,0,0
2494770616296,1,2,0,0
2494790547812,1,2,0,0
2494810424084,1,2,0,0
2494830347468,1,2,0,0
2494850315892,1,2,0,0
2494871466824,1,2,0,0
2494890449880,1,2,0,0
2494910285028,1,2,0,0
2494930399092,1,2,0,0
2494950415348,1,2,0,0
2494970429832,1,2,0,0
2494990682624,1,2,0,0
2495011371376,1,2,0,0
2495030371724,1,2,0,0
2495050493768,1,2,0,0
2495070442056,1,2,0,0
2495090426356,1,2,0,0
2495110325168,1,2,0,0
2495130347428,1,2,0,0
2495150413652,1,2,0,0
2495170697228,1,2,0,0
2495191524180,1,2,0,0
2495210351880,1,2,0,0
2495231061924,1,2,0,0
2495250424596,1,2,0,0
2495270541892,1,2,0,0
2495290560104,1,2,0,0
2495311358364,1,2,0,0
2495330385004,1,2,0,0
2495350418096,1,2,0,0
2495370569748,1,2,0,0
2495390446312,1,2,0,0
2495410488900,1,2,0,0
2495430363468,1,2,0,0
2495450383916,1,2,0,0
2495470573856,1,2,0,0
2495490480376,1,2,0,0
2495510360376,1,2,0,0
2495530385680,1,2,0,0
